Concurrent workers; 68
Granulatiry; 400
Lifeline class; handist.collections.glb.lifeline.Hypercube
Serialization; KRYO
Arguments received were [5, 10, 20, 10000, 10000000, 42]
place(0): thread waiting on operation handist.collections.glb.GlbOperation@5
place(1): thread waiting on operation handist.collections.glb.GlbOperation@5
place(2): thread waiting on operation handist.collections.glb.GlbOperation@5
place(3): thread waiting on operation handist.collections.glb.GlbOperation@5
place(0) worker(66) stopped --- 13 stopped workers
place(0) worker(45) stopped --- 13 stopped workers
place(0) worker(0) stopped --- 12 stopped workers
place(0) worker(23) stopped --- 11 stopped workers
place(0) worker(54) stopped --- 11 stopped workers
place(0) worker(30) stopped --- 9 stopped workers
place(0) worker(24) stopped --- 11 stopped workers
place(0) worker(33) stopped --- 9 stopped workers
place(0) worker(59) stopped --- 9 stopped workers
place(0) worker(1) stopped --- 5 stopped workers
place(0) worker(9) stopped --- 7 stopped workers
place(0) worker(22) stopped --- 6 stopped workers
place(0) worker(31) stopped --- 6 stopped workers
place(0): resumed after waiting on handist.collections.glb.GlbOperation@5
place(0) worker(31) stopped --- 67 stopped workers
place(3) worker(42) stopped --- 0 stopped workers
place(2) worker(45) stopped --- 0 stopped workers
place(2) worker(16) stopped --- 13 stopped workers
place(2) worker(62) stopped --- 14 stopped workers
place(2) worker(39) stopped --- 16 stopped workers
place(2) worker(42) stopped --- 8 stopped workers
place(2) worker(37) stopped --- 8 stopped workers
place(2) worker(59) stopped --- 6 stopped workers
place(2) worker(53) stopped --- 16 stopped workers
place(2) worker(13) stopped --- 2 stopped workers
place(2) worker(2) stopped --- 16 stopped workers
place(2) worker(60) stopped --- 16 stopped workers
place(2) worker(30) stopped --- 16 stopped workers
place(2) worker(52) stopped --- 15 stopped workers
place(2) worker(60) stopped --- 3 stopped workers
place(2) worker(39) stopped --- 11 stopped workers
place(2) worker(38) stopped --- 14 stopped workers
place(2) worker(46) stopped --- 13 stopped workers
place(2) worker(54) stopped --- 13 stopped workers
place(2) worker(25) stopped --- 9 stopped workers
place(2) worker(23) stopped --- 11 stopped workers
place(2) worker(5) stopped --- 20 stopped workers
place(2) worker(61) stopped --- 20 stopped workers
place(2) worker(64) stopped --- 25 stopped workers
place(2) worker(35) stopped --- 12 stopped workers
place(2) worker(19) stopped --- 32 stopped workers
place(2) worker(58) stopped --- 34 stopped workers
place(2) worker(10) stopped --- 39 stopped workers
place(2) worker(1) stopped --- 12 stopped workers
place(2) worker(11) stopped --- 42 stopped workers
place(2) worker(3) stopped --- 9 stopped workers
place(2) worker(16) stopped --- 9 stopped workers
place(2) worker(25) stopped --- 44 stopped workers
place(2) worker(20) stopped --- 44 stopped workers
place(2) worker(27) stopped --- 8 stopped workers
place(2) worker(34) stopped --- 47 stopped workers
place(2) worker(47) stopped --- 49 stopped workers
place(2) worker(65) stopped --- 8 stopped workers
place(2) worker(49) stopped --- 8 stopped workers
place(2) worker(46) stopped --- 11 stopped workers
place(2) worker(28) stopped --- 11 stopped workers
place(2) worker(31) stopped --- 11 stopped workers
place(2) worker(12) stopped --- 11 stopped workers
place(2) worker(34) stopped --- 10 stopped workers
place(2) worker(37) stopped --- 60 stopped workers
place(2) worker(45) stopped --- 4 stopped workers
place(2) worker(18) stopped --- 4 stopped workers
place(2) worker(59) stopped --- 59 stopped workers
place(2) worker(52) stopped --- 8 stopped workers
place(2) worker(8) stopped --- 2 stopped workers
place(2) worker(63) stopped --- 3 stopped workers
place(2) worker(41) stopped --- 4 stopped workers
place(2) worker(43) stopped --- 7 stopped workers
place(2) worker(14) stopped --- 6 stopped workers
place(2) worker(55) stopped --- 6 stopped workers
place(2) worker(17) stopped --- 1 stopped workers
place(2) worker(29) stopped --- 2 stopped workers
place(2) worker(51) stopped --- 0 stopped workers
place(2) worker(2) stopped --- 0 stopped workers
place(2) worker(0) stopped --- 0 stopped workers
place(2) worker(35) stopped --- 1 stopped workers
place(2) worker(26) stopped --- 1 stopped workers
place(2) worker(15) stopped --- 0 stopped workers
place(2) worker(6) stopped --- 1 stopped workersplace(3) worker(35) stopped --- 0 stopped workers

place(2) worker(20) stopped --- 1 stopped workers
place(2) worker(13) stopped --- 0 stopped workers
place(2): resumed after waiting on handist.collections.glb.GlbOperation@5
place(2) worker(10) stopped --- 68 stopped workers
place(2) worker(0) stopped --- 67 stopped workers
place(2) worker(8) stopped --- 66 stopped workers
place(2) worker(56) stopped --- 66 stopped workers
place(2) worker(30) stopped --- 65 stopped workers
place(2) worker(62) stopped --- 63 stopped workers
place(2) worker(44) stopped --- 62 stopped workers
place(2) worker(36) stopped --- 60 stopped workers
place(2) worker(23) stopped --- 59 stopped workers
place(2) worker(33) stopped --- 61 stopped workers
place(2) worker(9) stopped --- 60 stopped workers
place(2) worker(43) stopped --- 60 stopped workers
place(2) worker(52) stopped --- 60 stopped workers
place(2) worker(27) stopped --- 58 stopped workers
place(2) worker(63) stopped --- 58 stopped workers
place(2) worker(7) stopped --- 58 stopped workers
place(2) worker(17) stopped --- 57 stopped workers
place(2) worker(31) stopped --- 56 stopped workers
place(2) worker(65) stopped --- 55 stopped workers
place(3) worker(33) stopped --- 0 stopped workersplace(2) worker(16) stopped --- 52 stopped workers

place(3) worker(54) stopped --- 6 stopped workers
place(3) worker(12) stopped --- 15 stopped workersplace(2) worker(13) stopped --- 53 stopped workers
place(2) worker(14) stopped --- 51 stopped workers

place(3) worker(13) stopped --- 1 stopped workers
place(3) worker(31) stopped --- 43 stopped workersplace(2) worker(49) stopped --- 51 stopped workers
place(2) worker(60) stopped --- 51 stopped workers
place(3) worker(3) stopped --- 51 stopped workers

place(2) worker(2) stopped --- 51 stopped workersplace(3) worker(47) stopped --- 29 stopped workers
place(3) worker(46) stopped --- 36 stopped workers
place(3) worker(42) stopped --- 60 stopped workers
place(3) worker(5) stopped --- 29 stopped workers
place(3) worker(21) stopped --- 66 stopped workers
place(3) worker(67) stopped --- 34 stopped workers

place(2) worker(28) stopped --- 48 stopped workers
place(2) worker(26) stopped --- 45 stopped workers
place(2) worker(40) stopped --- 44 stopped workers
place(2) worker(18) stopped --- 43 stopped workers
place(2) worker(0) stopped --- 41 stopped workers
place(2) worker(6) stopped --- 41 stopped workers
place(3) worker(32) stopped --- 37 stopped workers
place(3) worker(57) stopped --- 31 stopped workers
place(2) worker(21) stopped --- 41 stopped workers
place(0) established lifeline on place(2) for collection DistChunkedList:gid(1)place(3) worker(53) stopped --- 26 stopped workers
place(2) worker(53) stopped --- 37 stopped workers
place(2) worker(44) stopped --- 37 stopped workers
place(3) worker(60) stopped --- 26 stopped workers
place(2) worker(38) stopped --- 35 stopped workers

place(3) worker(38) stopped --- 26 stopped workersplace(2) worker(36) stopped --- 34 stopped workers
place(2) worker(62) stopped --- 33 stopped workers

place(3) worker(50) stopped --- 22 stopped workers
place(2) worker(48) stopped --- 31 stopped workers
place(2) worker(9) stopped --- 31 stopped workers
place(3) worker(44) stopped --- 22 stopped workers
place(3) worker(2) stopped --- 22 stopped workers
place(3) worker(24) stopped --- 20 stopped workers
place(2) worker(22) stopped --- 31 stopped workers
place(2) worker(3) stopped --- 29 stopped workers
place(2) worker(67) stopped --- 29 stopped workers
place(3) worker(49) stopped --- 18 stopped workers
place(3) worker(16) stopped --- 18 stopped workers
place(3) worker(9) stopped --- 14 stopped workers
place(2) worker(51) stopped --- 29 stopped workers
place(2) worker(29) stopped --- 27 stopped workers
place(3) worker(19) stopped --- 7 stopped workers
place(3) worker(56) stopped --- 7 stopped workers
place(2) worker(57) stopped --- 22 stopped workers
place(2) worker(4) stopped --- 21 stopped workers
place(3) worker(1) stopped --- 7 stopped workers
place(2) worker(33) stopped --- 22 stopped workers
place(3) worker(66) stopped --- 7 stopped workers
place(3) worker(51) stopped --- 2 stopped workers
place(3) worker(0) stopped --- 2 stopped workers
place(2) worker(50) stopped --- 21 stopped workersplace(3) worker(65) stopped --- 0 stopped workers
place(3) worker(61) stopped --- 1 stopped workers
place(2) worker(24) stopped --- 19 stopped workers

place(2) worker(56) stopped --- 20 stopped workers
place(2) worker(54) stopped --- 20 stopped workers
place(3) worker(48) stopped --- 68 stopped workersplace(2) worker(66) stopped --- 14 stopped workers

place(3): resumed after waiting on handist.collections.glb.GlbOperation@5place(2) worker(42) stopped --- 13 stopped workers

place(3) worker(40) stopped --- 67 stopped workers
place(2) worker(57) stopped --- 12 stopped workers
place(2) worker(15) stopped --- 11 stopped workers
place(3) worker(36) stopped --- 66 stopped workersplace(2) worker(7) stopped --- 12 stopped workers

place(3) worker(55) stopped --- 66 stopped workers
place(2) worker(32) stopped --- 10 stopped workers
place(2) worker(41) stopped --- 10 stopped workers
place(3) worker(8) stopped --- 66 stopped workers
place(3) worker(14) stopped --- 66 stopped workers
place(2) worker(10) stopped --- 11 stopped workers
place(2) worker(37) stopped --- 12 stopped workersplace(3) worker(26) stopped --- 59 stopped workers
place(3) worker(6) stopped --- 60 stopped workers
place(3) worker(18) stopped --- 59 stopped workers
place(3) worker(27) stopped --- 54 stopped workers

place(3) worker(45) stopped --- 56 stopped workers
place(3) worker(37) stopped --- 55 stopped workers
place(3) worker(23) stopped --- 56 stopped workers
place(3) worker(4) stopped --- 53 stopped workers
place(3) worker(58) stopped --- 53 stopped workers
place(3) worker(62) stopped --- 53 stopped workers
place(3) worker(63) stopped --- 53 stopped workers
place(3) worker(17) stopped --- 53 stopped workers
place(3) worker(61) stopped --- 53 stopped workers
place(3) worker(39) stopped --- 53 stopped workers
place(3) worker(16) stopped --- 53 stopped workers
place(3) worker(64) stopped --- 53 stopped workers
place(3) worker(10) stopped --- 53 stopped workers
place(3) worker(33) stopped --- 53 stopped workers
place(3) worker(28) stopped --- 53 stopped workers
place(3) worker(41) stopped --- 52 stopped workers
place(3) worker(52) stopped --- 52 stopped workers
place(3) worker(13) stopped --- 52 stopped workers
place(3) worker(29) stopped --- 52 stopped workers
place(3) worker(65) stopped --- 52 stopped workers
place(3) worker(34) stopped --- 52 stopped workers
place(3) worker(15) stopped --- 52 stopped workers
place(3) worker(22) stopped --- 52 stopped workers
place(3) worker(59) stopped --- 52 stopped workers
place(3) worker(7) stopped --- 52 stopped workers
place(3) worker(20) stopped --- 52 stopped workers
place(3) worker(43) stopped --- 49 stopped workers
place(3) worker(30) stopped --- 49 stopped workers
place(3) worker(11) stopped --- 49 stopped workers
place(3) worker(25) stopped --- 46 stopped workers
place(3) worker(35) stopped --- 45 stopped workers
place(2) established lifeline on place(3) for collection DistChunkedList:gid(1)
place(3) established lifeline on place(2) for collection DistChunkedList:gid(1)
place(2) established lifeline on place(0) for collection DistChunkedList:gid(1)
place(0) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(3) established lifeline on place(1) for collection DistChunkedList:gid(1)
-DistColGlb- [place(1)] to [place(3)]: [5110000,5120000) [5150000,5160000) [5180000,5190000) [5210000,5220000) [5250000,5260000) [5280000,5290000) [5310000,5320000) [5350000,5360000) [5380000,5390000) [5410000,5420000) 
place(1) worker(6) stopped --- 1 stopped workers
place(1) worker(56) stopped --- 11 stopped workers
place(1) worker(41) stopped --- 8 stopped workers
place(1) worker(18) stopped --- 8 stopped workers
place(1) worker(20) stopped --- 5 stopped workers
place(1) worker(17) stopped --- 0 stopped workers
place(1) worker(26) stopped --- 0 stopped workers
place(1) worker(52) stopped --- 4 stopped workers
place(1) worker(44) stopped --- 11 stopped workers
place(1) worker(60) stopped --- 0 stopped workers
place(1) worker(61) stopped --- 11 stopped workers
place(1) worker(67) stopped --- 0 stopped workers
place(1) worker(31) stopped --- 4 stopped workers
place(1) worker(60) stopped --- 14 stopped workers
place(1) worker(30) stopped --- 13 stopped workers
place(1) worker(41) stopped --- 7 stopped workers
place(1) worker(52) stopped --- 3 stopped workers
place(1) worker(33) stopped --- 1 stopped workers
place(1) worker(13) stopped --- 7 stopped workers
place(1) worker(45) stopped --- 3 stopped workers
place(1) worker(32) stopped --- 0 stopped workers
place(1) worker(24) stopped --- 2 stopped workers
place(1) worker(2) stopped --- 0 stopped workers
place(1) worker(64) stopped --- 3 stopped workers
place(1) worker(62) stopped --- 0 stopped workers
place(1) worker(25) stopped --- 0 stopped workers
place(1) worker(15) stopped --- 1 stopped workers
place(1) worker(59) stopped --- 17 stopped workers
place(1) worker(61) stopped --- 1 stopped workers
place(1) worker(67) stopped --- 25 stopped workers
place(1) worker(52) stopped --- 31 stopped workers
place(1) worker(11) stopped --- 0 stopped workers
place(1) worker(33) stopped --- 1 stopped workers
place(1) worker(26) stopped --- 0 stopped workers
place(1) worker(62) stopped --- 31 stopped workers
place(1) worker(30) stopped --- 0 stopped workers
place(1) worker(39) stopped --- 5 stopped workers
place(1) worker(21) stopped --- 5 stopped workers
place(1) worker(45) stopped --- 33 stopped workers
place(1) worker(63) stopped --- 6 stopped workers
place(1) worker(34) stopped --- 7 stopped workers
place(1) worker(54) stopped --- 7 stopped workers
place(1) worker(64) stopped --- 6 stopped workers
place(1) worker(25) stopped --- 6 stopped workers
place(1) worker(43) stopped --- 42 stopped workers
place(1) worker(46) stopped --- 6 stopped workers
place(1) worker(24) stopped --- 43 stopped workers
place(1) worker(12) stopped --- 3 stopped workers
place(1) worker(47) stopped --- 3 stopped workers
place(1) worker(9) stopped --- 7 stopped workers
place(1) worker(37) stopped --- 7 stopped workers
place(1) worker(65) stopped --- 6 stopped workers
place(1) worker(41) stopped --- 51 stopped workers
place(1) worker(19) stopped --- 7 stopped workers
place(1) worker(35) stopped --- 7 stopped workers
place(1) worker(55) stopped --- 12 stopped workers
place(1) worker(38) stopped --- 12 stopped workers
place(1) worker(22) stopped --- 13 stopped workers
place(1) worker(42) stopped --- 54 stopped workers
place(1) worker(4) stopped --- 13 stopped workers
place(1) worker(1) stopped --- 15 stopped workers
place(1) worker(56) stopped --- 15 stopped workers
place(1) worker(20) stopped --- 10 stopped workers
place(1) worker(26) stopped --- 10 stopped workers
place(1) worker(43) stopped --- 10 stopped workers
place(1) worker(27) stopped --- 60 stopped workers
place(1) worker(25) stopped --- 59 stopped workers
place(1) worker(9) stopped --- 58 stopped workers
place(1) worker(44) stopped --- 57 stopped workers
place(1) worker(31) stopped --- 66 stopped workers
place(1) worker(15) stopped --- 57 stopped workers
place(1) worker(22) stopped --- 55 stopped workers
place(1) worker(20) stopped --- 54 stopped workers
place(1) worker(1) stopped --- 54 stopped workers
place(1) worker(7) stopped --- 53 stopped workers
place(1) worker(55) stopped --- 52 stopped workers
place(1) worker(35) stopped --- 51 stopped workers
place(1) worker(60) stopped --- 49 stopped workers
place(1) worker(30) stopped --- 48 stopped workers
place(1) worker(13) stopped --- 47 stopped workers
place(1) worker(64) stopped --- 46 stopped workers
place(1) worker(52) stopped --- 45 stopped workers
place(1) worker(61) stopped --- 43 stopped workers
place(1) worker(11) stopped --- 44 stopped workers
place(1) worker(21) stopped --- 42 stopped workers
place(1) worker(47) stopped --- 41 stopped workers
place(1) worker(26) stopped --- 40 stopped workers
place(1) worker(2) stopped --- 39 stopped workers
place(1) worker(56) stopped --- 38 stopped workers
place(1) worker(40) stopped --- 38 stopped workers
place(1) worker(37) stopped --- 37 stopped workers
place(1) worker(66) stopped --- 36 stopped workers
place(1) worker(18) stopped --- 35 stopped workers
place(1) worker(32) stopped --- 33 stopped workers
place(1) worker(17) stopped --- 32 stopped workers
place(1) worker(38) stopped --- 32 stopped workers
place(1) worker(15) stopped --- 33 stopped workers
place(1) worker(48) stopped --- 33 stopped workers
place(1) worker(14) stopped --- 32 stopped workers
place(1) worker(16) stopped --- 30 stopped workers
place(1) worker(3) stopped --- 31 stopped workers
place(1) worker(63) stopped --- 33 stopped workers
place(1) worker(46) stopped --- 31 stopped workers
place(1) worker(10) stopped --- 31 stopped workers
place(1) worker(51) stopped --- 31 stopped workers
place(1) worker(11) stopped --- 30 stopped workers
place(1) worker(34) stopped --- 24 stopped workers
place(1) worker(12) stopped --- 25 stopped workers
place(1) worker(5) stopped --- 24 stopped workers
place(1) worker(31) stopped --- 22 stopped workers
place(1) worker(27) stopped --- 22 stopped workers
place(1) worker(18) stopped --- 22 stopped workers
place(1) worker(40) stopped --- 20 stopped workers
place(1) worker(6) stopped --- 16 stopped workers
place(1) worker(17) stopped --- 16 stopped workers
place(1) worker(49) stopped --- 16 stopped workers
place(1) worker(7) stopped --- 14 stopped workers
place(1) worker(23) stopped --- 14 stopped workers
place(1) worker(53) stopped --- 13 stopped workers
place(1) worker(58) stopped --- 16 stopped workers
place(1) worker(29) stopped --- 16 stopped workers
place(1) worker(1) stopped --- 7 stopped workers
place(1) worker(28) stopped --- 14 stopped workers
place(1) worker(57) stopped --- 14 stopped workers
place(1) worker(65) stopped --- 14 stopped workers
place(1) worker(48) stopped --- 7 stopped workers
place(1) worker(42) stopped --- 10 stopped workers
place(1) worker(39) stopped --- 15 stopped workers
place(1) worker(60) stopped --- 7 stopped workers
place(1) worker(44) stopped --- 7 stopped workers
-DistColGlb- [place(1)] to [place(0)]: [3780000,3790000) [3810000,3820000) [3850000,3860000) [3880000,3890000) [3910000,3920000) [3950000,3960000) [3980000,3990000) [4010000,4020000) [4050000,4060000) [4080000,4090000) 
place(1) worker(25) stopped --- 3 stopped workers
place(1) worker(50) stopped --- 3 stopped workers
place(1) worker(66) stopped --- 3 stopped workers
place(1) worker(36) stopped --- 3 stopped workers
place(1) worker(19) stopped --- 66 stopped workers
place(1) worker(6) stopped --- 64 stopped workers
place(1) worker(4) stopped --- 63 stopped workers
place(1) worker(63) stopped --- 62 stopped workers
place(1) worker(54) stopped --- 59 stopped workers
place(1) worker(36) stopped --- 60 stopped workers
place(1) worker(8) stopped --- 64 stopped workers
place(1) worker(67) stopped --- 67 stopped workers
place(1) worker(56) stopped --- 66 stopped workers
place(1) worker(0) stopped --- 68 stopped workers
place(1): resumed after waiting on handist.collections.glb.GlbOperation@5
place(1) established lifeline on place(0) for collection DistChunkedList:gid(1)
place(1) established lifeline on place(3) for collection DistChunkedList:gid(1)
place(0) received 10 assignments from place(1)
place(0): thread waiting on operation handist.collections.glb.GlbOperation@5
-DistColGlb- [place(0)] to [place(1)]: [3815200,3820000) 
-DistColGlb- [place(0)] to [place(2)]: [3850000,3860000) [3880000,3890000) [3910000,3920000) [3950000,3960000) [3980000,3990000) [4010000,4020000) [4050000,4060000) [4080000,4090000) [3785200,3790000) 
place(0) worker(30) stopped --- 65 stopped workers
place(0) worker(62) stopped --- 66 stopped workers
place(0) worker(65) stopped --- 66 stopped workers
place(0) worker(35) stopped --- 67 stopped workers
place(1) received 1 assignments from place(0)
place(1): thread waiting on operation handist.collections.glb.GlbOperation@5
place(1) worker(24) stopped --- 66 stopped workers
place(1) worker(51) stopped --- 67 stopped workers
place(1) worker(11) stopped --- 67 stopped workers
place(1): resumed after waiting on handist.collections.glb.GlbOperation@5
place(1) worker(47) stopped --- 68 stopped workers
place(1) established lifeline on place(0) for collection DistChunkedList:gid(1)
-DistColGlb- [place(0)] to [place(1)]: [3783000,3785200) 
place(0) worker(16) stopped --- 67 stopped workers
place(0): resumed after waiting on handist.collections.glb.GlbOperation@5
place(0) worker(38) stopped --- 68 stopped workers
place(0) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(1) received 1 assignments from place(0)
place(1): thread waiting on operation handist.collections.glb.GlbOperation@5
-DistColGlb- [place(1)] to [place(0)]: [3784300,3785200) 
place(1) worker(61) stopped --- 68 stopped workers
place(1): resumed after waiting on handist.collections.glb.GlbOperation@5
place(1) established lifeline on place(0) for collection DistChunkedList:gid(1)
place(0) received 1 assignments from place(1)
place(0): thread waiting on operation handist.collections.glb.GlbOperation@5
-DistColGlb- [place(0)] to [place(1)]: [3784950,3785200) 
place(0): resumed after waiting on handist.collections.glb.GlbOperation@5
place(0) worker(15) stopped --- 68 stopped workers
place(3) received 10 assignments from place(1)
place(3): thread waiting on operation handist.collections.glb.GlbOperation@5
place(0) established lifeline on place(1) for collection DistChunkedList:gid(1)place(3) worker(25) stopped --- 63 stopped workers

place(3) worker(32) stopped --- 63 stopped workers
place(3) worker(11) stopped --- 65 stopped workers
place(3) worker(30) stopped --- 64 stopped workers
place(3) worker(59) stopped --- 64 stopped workers
place(3) worker(15) stopped --- 65 stopped workers
place(3) worker(65) stopped --- 65 stopped workers
-DistColGlb- [place(3)] to [place(1)]: [5185200,5190000) 
-DistColGlb- [place(3)] to [place(2)]: [5210000,5220000) [5250000,5260000) [5280000,5290000) [5310000,5320000) [5350000,5360000) [5380000,5390000) [5410000,5420000) [5115200,5120000) 
place(3) worker(54) stopped --- 66 stopped workers
place(1) received 1 assignments from place(0)
place(1): thread waiting on operation handist.collections.glb.GlbOperation@5
place(1): resumed after waiting on handist.collections.glb.GlbOperation@5
place(1) worker(64) stopped --- 68 stopped workers
place(1) established lifeline on place(0) for collection DistChunkedList:gid(1)
place(3) worker(19) stopped --- 64 stopped workers
place(3) worker(13) stopped --- 65 stopped workers
place(3) worker(52) stopped --- 66 stopped workers
place(3) worker(28) stopped --- 66 stopped workers
place(3) worker(46) stopped --- 67 stopped workers
place(1) received 1 assignments from place(3)
place(1): thread waiting on operation handist.collections.glb.GlbOperation@5
-DistColGlb- [place(1)] to [place(0)]: [5187800,5190000) 
place(1) worker(30) stopped --- 67 stopped workers
place(1) worker(13) stopped --- 68 stopped workers
place(1): resumed after waiting on handist.collections.glb.GlbOperation@5
place(1) established lifeline on place(3) for collection DistChunkedList:gid(1)
place(0) received 1 assignments from place(1)
place(0): thread waiting on operation handist.collections.glb.GlbOperation@5
-DistColGlb- [place(0)] to [place(1)]: [5189100,5190000) 
place(0) worker(12) stopped --- 68 stopped workers
place(0): resumed after waiting on handist.collections.glb.GlbOperation@5
place(0) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(1) received 1 assignments from place(0)
place(1): thread waiting on operation handist.collections.glb.GlbOperation@5
-DistColGlb- [place(1)] to [place(0)]: [5189750,5190000) 
place(1): resumed after waiting on handist.collections.glb.GlbOperation@5
place(1) worker(41) stopped --- 68 stopped workers
place(1) established lifeline on place(0) for collection DistChunkedList:gid(1)
place(0) received 1 assignments from place(1)
place(0): thread waiting on operation handist.collections.glb.GlbOperation@5
place(0): resumed after waiting on handist.collections.glb.GlbOperation@5
place(0) worker(55) stopped --- 68 stopped workers
place(0) established lifeline on place(1) for collection DistChunkedList:gid(1)
-DistColGlb- [place(3)] to [place(1)]: [5113000,5115200) 
place(3) worker(10) stopped --- 67 stopped workers
place(3) worker(67) stopped --- 68 stopped workers
place(3): resumed after waiting on handist.collections.glb.GlbOperation@5
place(3) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(1) received 1 assignments from place(3)
place(1): thread waiting on operation handist.collections.glb.GlbOperation@5
-DistColGlb- [place(1)] to [place(0)]: [5114300,5115200) 
-DistColGlb- [place(1)] to [place(3)]: [5114050,5114300) 
place(1): resumed after waiting on handist.collections.glb.GlbOperation@5
place(1) worker(49) stopped --- 68 stopped workers
place(0) received 1 assignments from place(1)
place(1) established lifeline on place(3) for collection DistChunkedList:gid(1)place(0): thread waiting on operation handist.collections.glb.GlbOperation@5
-DistColGlb- [place(0)] to [place(1)]: [5114950,5115200) 

place(0) worker(20) stopped --- 68 stopped workers
place(0): resumed after waiting on handist.collections.glb.GlbOperation@5
place(0) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(3) received 1 assignments from place(1)
place(3): thread waiting on operation handist.collections.glb.GlbOperation@5
place(3): resumed after waiting on handist.collections.glb.GlbOperation@5
place(3) worker(33) stopped --- 68 stopped workers
place(3) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(1) received 1 assignments from place(0)
place(1): thread waiting on operation handist.collections.glb.GlbOperation@5
place(1) worker(7) stopped --- 68 stopped workers
place(1): resumed after waiting on handist.collections.glb.GlbOperation@5
